id;sat_clave;sat_estado;sat_municipio;sat_localidad
68,086;72271;PUE;;
68,087;72272;PUE;;
68,088;72273;PUE;;
68,089;72274;PUE;;
68,090;72275;PUE;;
68,091;72276;PUE;;
68,092;72277;PUE;;
68,093;72278;PUE;;
68,094;72279;PUE;;
68,095;72280;PUE;114;03
68,096;72281;PUE;;
68,097;72282;PUE;;
68,098;72283;PUE;;
68,099;72284;PUE;;
68,100;72285;PUE;;
68,101;72286;PUE;;
68,102;72287;PUE;;
68,103;72288;PUE;;
68,104;72289;PUE;;
68,105;72290;PUE;114;03
68,106;72291;PUE;;
68,107;72292;PUE;;
68,108;72293;PUE;;
68,109;72294;PUE;;
68,110;72295;PUE;;
68,111;72296;PUE;;
68,112;72297;PUE;;
68,113;72298;PUE;;
68,114;72299;PUE;;
68,115;72300;PUE;114;03
68,116;72301;PUE;;
68,117;72302;PUE;;
68,118;72303;PUE;114;03
68,119;72304;PUE;114;03
68,120;72305;PUE;;
68,121;72306;PUE;;
68,122;72307;PUE;114;03
68,123;72308;PUE;114;03
68,124;72309;PUE;114;03
68,125;72310;PUE;114;03
68,126;72311;PUE;;
68,127;72312;PUE;;
68,128;72313;PUE;;
68,129;72314;PUE;114;03
68,130;72315;PUE;;
68,131;72316;PUE;;
68,132;72317;PUE;;
68,133;72318;PUE;;
68,134;72319;PUE;;
68,135;72320;PUE;114;03
68,136;72321;PUE;;
68,137;72322;PUE;;
68,138;72323;PUE;;
68,139;72324;PUE;;
68,140;72325;PUE;;
68,141;72326;PUE;;
68,142;72327;PUE;;
68,143;72328;PUE;;
68,144;72329;PUE;;
68,145;72330;PUE;114;03
68,146;72331;PUE;;
68,147;72332;PUE;;
68,148;72333;PUE;;
68,149;72334;PUE;;
68,150;72335;PUE;;
68,151;72336;PUE;;
68,152;72337;PUE;;
68,153;72338;PUE;;
68,154;72339;PUE;;
68,155;72340;PUE;114;03
68,156;72341;PUE;;
68,157;72342;PUE;;
68,158;72343;PUE;;
68,159;72344;PUE;;
68,160;72345;PUE;;
68,161;72346;PUE;;
68,162;72347;PUE;;
68,163;72348;PUE;;
68,164;72349;PUE;;
68,165;72350;PUE;114;03
68,166;72351;PUE;;
68,167;72352;PUE;;
68,168;72353;PUE;;
68,169;72354;PUE;;
68,170;72355;PUE;;
68,171;72356;PUE;;
68,172;72357;PUE;;
68,173;72358;PUE;;
68,174;72359;PUE;114;03
68,175;72360;PUE;114;03
68,176;72361;PUE;;
68,177;72362;PUE;;
68,178;72363;PUE;114;03
68,179;72364;PUE;;
68,180;72365;PUE;114;03
68,181;72366;PUE;;
68,182;72367;PUE;;
68,183;72368;PUE;;
68,184;72369;PUE;;
68,185;72370;PUE;114;03
68,186;72371;PUE;;
68,187;72372;PUE;;
68,188;72373;PUE;114;03
68,189;72374;PUE;;
68,190;72375;PUE;;
68,191;72376;PUE;;
68,192;72377;PUE;114;03
68,193;72378;PUE;;
68,194;72379;PUE;;
68,195;72380;PUE;114;03
68,196;72381;PUE;;
68,197;72382;PUE;;
68,198;72383;PUE;;
68,199;72384;PUE;;
68,200;72385;PUE;;
68,201;72386;PUE;;
68,202;72387;PUE;;
68,203;72388;PUE;;
68,204;72389;PUE;;
68,205;72390;PUE;114;03
68,206;72391;PUE;;
68,207;72392;PUE;;
68,208;72393;PUE;;
68,209;72394;PUE;;
68,210;72395;PUE;;
68,211;72396;PUE;;
68,212;72397;PUE;;
68,213;72398;PUE;;
68,214;72399;PUE;;
68,215;72400;PUE;114;03
68,216;72401;PUE;;
68,217;72402;PUE;;
68,218;72403;PUE;114;03
68,219;72404;PUE;;
68,220;72405;PUE;;
68,221;72406;PUE;;
68,222;72407;PUE;;
68,223;72408;PUE;;
68,224;72409;PUE;;
68,225;72410;PUE;114;03
68,226;72411;PUE;;
68,227;72412;PUE;;
68,228;72413;PUE;;
68,229;72414;PUE;;
68,230;72415;PUE;;
68,231;72416;PUE;;
68,232;72417;PUE;;
68,233;72418;PUE;;
68,234;72419;PUE;;
68,235;72420;PUE;114;03
68,236;72421;PUE;;
68,237;72422;PUE;;
68,238;72423;PUE;114;03
68,239;72424;PUE;114;03
68,240;72425;PUE;114;03
68,241;72426;PUE;;
68,242;72427;PUE;;
68,243;72428;PUE;;
68,244;72429;PUE;;
68,245;72430;PUE;114;03
68,246;72431;PUE;;
68,247;72432;PUE;;
68,248;72433;PUE;;
68,249;72434;PUE;;
68,250;72435;PUE;;
68,251;72436;PUE;;
68,252;72437;PUE;;
68,253;72438;PUE;;
68,254;72439;PUE;;
68,255;72440;PUE;114;03
68,256;72441;PUE;;
68,257;72442;PUE;;
68,258;72443;PUE;;
68,259;72444;PUE;;
68,260;72445;PUE;;
68,261;72446;PUE;;
68,262;72447;PUE;;
68,263;72448;PUE;;
68,264;72449;PUE;;
68,265;72450;PUE;114;03
68,266;72451;PUE;;
68,267;72452;PUE;;
68,268;72453;PUE;114;03
68,269;72454;PUE;114;03
68,270;72455;PUE;;
68,271;72456;PUE;114;03
68,272;72457;PUE;;
68,273;72458;PUE;;
68,274;72459;PUE;114;03
68,275;72460;PUE;114;03
68,276;72461;PUE;;
68,277;72462;PUE;;
68,278;72463;PUE;;
68,279;72464;PUE;114;03
68,280;72465;PUE;;
68,281;72466;PUE;;
68,282;72467;PUE;;
68,283;72468;PUE;114;03
68,284;72469;PUE;;
68,285;72470;PUE;114;03
68,286;72471;PUE;;
68,287;72472;PUE;;
68,288;72473;PUE;;
68,289;72474;PUE;114;03
68,290;72475;PUE;;
68,291;72476;PUE;;
68,292;72477;PUE;114;03
68,293;72478;PUE;114;03
68,294;72479;PUE;;
68,295;72480;PUE;114;03
68,296;72481;PUE;;
68,297;72482;PUE;114;03
68,298;72483;PUE;114;03
68,299;72484;PUE;114;03
68,300;72485;PUE;;
68,301;72486;PUE;;
68,302;72487;PUE;;
68,303;72488;PUE;;
68,304;72489;PUE;;
68,305;72490;PUE;114;03
68,306;72491;PUE;;
68,307;72492;PUE;114;03
68,308;72493;PUE;;
68,309;72494;PUE;114;03
68,310;72495;PUE;114;03
68,311;72496;PUE;114;03
68,312;72497;PUE;114;03
68,313;72498;PUE;114;03
68,314;72499;PUE;114;03
68,315;72500;PUE;114;03
68,316;72501;PUE;114;03
68,317;72502;PUE;;
68,318;72503;PUE;114;03
68,319;72504;PUE;114;03
68,320;72505;PUE;114;03
68,321;72506;PUE;;
68,322;72507;PUE;;
68,323;72508;PUE;;
68,324;72509;PUE;;
68,325;72510;PUE;114;03
68,326;72511;PUE;;
68,327;72512;PUE;;
68,328;72513;PUE;;
68,329;72514;PUE;;
68,330;72515;PUE;;
68,331;72516;PUE;;
68,332;72517;PUE;;
68,333;72518;PUE;;
68,334;72519;PUE;;
68,335;72520;PUE;114;03
68,336;72521;PUE;;
68,337;72522;PUE;;
68,338;72523;PUE;114;03
68,339;72524;PUE;;
68,340;72525;PUE;;
68,341;72526;PUE;;
68,342;72527;PUE;;
68,343;72528;PUE;;
68,344;72529;PUE;;
68,345;72530;PUE;114;03
68,346;72531;PUE;;
68,347;72532;PUE;114;03
68,348;72533;PUE;114;03
68,349;72534;PUE;114;03
68,350;72535;PUE;;
68,351;72536;PUE;;
68,352;72537;PUE;;
68,353;72538;PUE;114;03
68,354;72539;PUE;;
68,355;72540;PUE;114;03
68,356;72541;PUE;;
68,357;72542;PUE;;
68,358;72543;PUE;114;03
68,359;72544;PUE;;
68,360;72545;PUE;;
68,361;72546;PUE;;
68,362;72547;PUE;;
68,363;72548;PUE;;
68,364;72549;PUE;;
68,365;72550;PUE;114;03
68,366;72551;PUE;;
68,367;72552;PUE;;
68,368;72553;PUE;;
68,369;72554;PUE;;
68,370;72555;PUE;;
68,371;72556;PUE;;
68,372;72557;PUE;;
68,373;72558;PUE;;
68,374;72559;PUE;;
68,375;72560;PUE;114;03
68,376;72561;PUE;;
68,377;72562;PUE;;
68,378;72563;PUE;;
68,379;72564;PUE;114;03
68,380;72565;PUE;114;03
68,381;72566;PUE;;
68,382;72567;PUE;114;03
68,383;72568;PUE;;
68,384;72569;PUE;;
68,385;72570;PUE;114;03
68,386;72571;PUE;;
68,387;72572;PUE;;
68,388;72573;PUE;114;03
68,389;72574;PUE;114;03
68,390;72575;PUE;114;03
68,391;72576;PUE;;
68,392;72577;PUE;;
68,393;72578;PUE;;
68,394;72579;PUE;;
68,395;72580;PUE;114;03
68,396;72581;PUE;;
68,397;72582;PUE;114;03
68,398;72583;PUE;114;03
68,399;72584;PUE;;
68,400;72585;PUE;;
68,401;72586;PUE;;
68,402;72587;PUE;114;03
68,403;72588;PUE;;
68,404;72589;PUE;114;03
68,405;72590;PUE;114;03
68,406;72591;PUE;;
68,407;72592;PUE;114;03
68,408;72593;PUE;114;03
68,409;72594;PUE;114;03
68,410;72595;PUE;114;03
68,411;72596;PUE;114;03
68,412;72597;PUE;114;03
68,413;72598;PUE;;
68,414;72599;PUE;114;03
68,415;72600;PUE;181;
68,416;72601;PUE;;
68,417;72602;PUE;;
68,418;72603;PUE;;
68,419;72604;PUE;;
68,420;72605;PUE;;
68,421;72606;PUE;;
68,422;72607;PUE;;
68,423;72608;PUE;;
68,424;72609;PUE;;
68,425;72610;PUE;;
68,426;72611;PUE;;
68,427;72612;PUE;;
68,428;72613;PUE;;
68,429;72614;PUE;;
68,430;72615;PUE;;
68,431;72616;PUE;;
68,432;72617;PUE;;
68,433;72618;PUE;;
68,434;72619;PUE;;
68,435;72620;PUE;136;
68,436;72621;PUE;;
68,437;72622;PUE;;
68,438;72623;PUE;;
68,439;72624;PUE;;
68,440;72625;PUE;;
68,441;72626;PUE;;
68,442;72627;PUE;;
68,443;72628;PUE;;
68,444;72629;PUE;;
68,445;72630;PUE;;
68,446;72631;PUE;;
68,447;72632;PUE;;
68,448;72633;PUE;;
68,449;72634;PUE;;
68,450;72635;PUE;;
68,451;72636;PUE;;
68,452;72637;PUE;;
68,453;72638;PUE;;
68,454;72639;PUE;;
68,455;72640;PUE;090;
68,456;72641;PUE;;
68,457;72642;PUE;;
68,458;72643;PUE;;
68,459;72644;PUE;;
68,460;72645;PUE;;
68,461;72646;PUE;;
68,462;72647;PUE;;
68,463;72648;PUE;;
68,464;72649;PUE;;
68,465;72650;PUE;;
68,466;72651;PUE;;
68,467;72652;PUE;;
68,468;72653;PUE;;
68,469;72654;PUE;;
68,470;72655;PUE;;
68,471;72656;PUE;;
68,472;72657;PUE;;
68,473;72658;PUE;;
68,474;72659;PUE;;
68,475;72660;PUE;090;
68,476;72661;PUE;;
68,477;72662;PUE;;
68,478;72663;PUE;;
68,479;72664;PUE;;
68,480;72665;PUE;090;
68,481;72666;PUE;;
68,482;72667;PUE;;
68,483;72668;PUE;090;
68,484;72669;PUE;090;
68,485;72670;PUE;034;
68,486;72671;PUE;;
68,487;72672;PUE;;
68,488;72673;PUE;;
68,489;72674;PUE;;
68,490;72675;PUE;;
68,491;72676;PUE;;
68,492;72677;PUE;;
68,493;72678;PUE;;
68,494;72679;PUE;;
68,495;72680;PUE;034;
68,496;72681;PUE;;
68,497;72682;PUE;;
68,498;72683;PUE;;
68,499;72684;PUE;;
68,500;72685;PUE;034;
68,501;72686;PUE;;
68,502;72687;PUE;;
68,503;72688;PUE;;
68,504;72689;PUE;;
68,505;72690;PUE;;
68,506;72691;PUE;;
68,507;72692;PUE;;
68,508;72693;PUE;;
68,509;72694;PUE;;
68,510;72695;PUE;;
68,511;72696;PUE;;
68,512;72697;PUE;;
68,513;72698;PUE;;
68,514;72699;PUE;;
68,515;72700;PUE;041;11
68,516;72701;PUE;;
68,517;72702;PUE;041;11
68,518;72703;PUE;041;11
68,519;72704;PUE;041;11
68,520;72705;PUE;041;11
68,521;72706;PUE;041;11
68,522;72707;PUE;041;11
68,523;72708;PUE;041;11
68,524;72709;PUE;;
68,525;72710;PUE;041;
68,526;72711;PUE;;
68,527;72712;PUE;041;
68,528;72713;PUE;041;
68,529;72714;PUE;;
68,530;72715;PUE;;
68,531;72716;PUE;;
68,532;72717;PUE;;
68,533;72718;PUE;;
68,534;72719;PUE;;
68,535;72720;PUE;041;
68,536;72721;PUE;;
68,537;72722;PUE;;
68,538;72723;PUE;041;
68,539;72724;PUE;041;
68,540;72725;PUE;041;
68,541;72726;PUE;;
68,542;72727;PUE;;
68,543;72728;PUE;;
68,544;72729;PUE;;
68,545;72730;PUE;041;
68,546;72731;PUE;;
68,547;72732;PUE;;
68,548;72733;PUE;041;
68,549;72734;PUE;;
68,550;72735;PUE;041;
68,551;72736;PUE;;
68,552;72737;PUE;;
68,553;72738;PUE;;
68,554;72739;PUE;;
68,555;72740;PUE;;
68,556;72741;PUE;;
68,557;72742;PUE;;
68,558;72743;PUE;;
68,559;72744;PUE;;
68,560;72745;PUE;;
68,561;72746;PUE;;
68,562;72747;PUE;;
68,563;72748;PUE;;
68,564;72749;PUE;;
68,565;72750;PUE;140;08
68,566;72751;PUE;;
68,567;72752;PUE;;
68,568;72753;PUE;;
68,569;72754;PUE;140;08
68,570;72755;PUE;140;08
68,571;72756;PUE;140;08
68,572;72757;PUE;140;08
68,573;72758;PUE;;
68,574;72759;PUE;;
68,575;72760;PUE;140;08
68,576;72761;PUE;;
68,577;72762;PUE;140;08
68,578;72763;PUE;;
68,579;72764;PUE;140;08
68,580;72765;PUE;140;08
68,581;72766;PUE;140;08
68,582;72767;PUE;140;08
68,583;72768;PUE;140;08
68,584;72769;PUE;;
68,585;72770;PUE;140;08
68,586;72771;PUE;;
68,587;72772;PUE;140;08
68,588;72773;PUE;;
68,589;72774;PUE;140;08
68,590;72775;PUE;140;08
68,591;72776;PUE;140;08
68,592;72777;PUE;140;08
68,593;72778;PUE;140;08
68,594;72779;PUE;;
68,595;72780;PUE;;
68,596;72781;PUE;;
68,597;72782;PUE;;
68,598;72783;PUE;;
68,599;72784;PUE;;
68,600;72785;PUE;;
68,601;72786;PUE;;
68,602;72787;PUE;;
68,603;72788;PUE;140;08
68,604;72789;PUE;;
68,605;72790;PUE;;
68,606;72791;PUE;;
68,607;72792;PUE;;
68,608;72793;PUE;;
68,609;72794;PUE;;
68,610;72795;PUE;;
68,611;72796;PUE;;
68,612;72797;PUE;;
68,613;72798;PUE;;
68,614;72799;PUE;;
68,615;72800;PUE;;
68,616;72801;PUE;;
68,617;72802;PUE;;
68,618;72803;PUE;119;07
68,619;72804;PUE;;
68,620;72805;PUE;119;07
68,621;72806;PUE;;
68,622;72807;PUE;;
68,623;72808;PUE;;
68,624;72809;PUE;;
68,625;72810;PUE;119;07
68,626;72811;PUE;;
68,627;72812;PUE;;
68,628;72813;PUE;119;07
68,629;72814;PUE;119;07
68,630;72815;PUE;119;07
68,631;72816;PUE;;
68,632;72817;PUE;119;07
68,633;72818;PUE;;
68,634;72819;PUE;119;07
68,635;72820;PUE;119;07
68,636;72821;PUE;;
68,637;72822;PUE;;
68,638;72823;PUE;119;07
68,639;72824;PUE;119;07
68,640;72825;PUE;119;07
68,641;72826;PUE;119;07
68,642;72827;PUE;;
68,643;72828;PUE;119;07
68,644;72829;PUE;;
68,645;72830;PUE;119;07
68,646;72831;PUE;;
68,647;72832;PUE;;
68,648;72833;PUE;;
68,649;72834;PUE;;
68,650;72835;PUE;;
68,651;72836;PUE;;
68,652;72837;PUE;;
68,653;72838;PUE;;
68,654;72839;PUE;;
68,655;72840;PUE;119;07
68,656;72841;PUE;;
68,657;72842;PUE;;
68,658;72843;PUE;119;07
68,659;72844;PUE;;
68,660;72845;PUE;119;07
68,661;72846;PUE;119;07
68,662;72847;PUE;;
68,663;72848;PUE;119;07
68,664;72849;PUE;;
68,665;72850;PUE;106;
68,666;72851;PUE;;
68,667;72852;PUE;;
68,668;72853;PUE;;
68,669;72854;PUE;;
68,670;72855;PUE;;
68,671;72856;PUE;;
68,672;72857;PUE;;
68,673;72858;PUE;;
68,674;72859;PUE;;
68,675;72860;PUE;106;
68,676;72861;PUE;106;
68,677;72862;PUE;;
68,678;72863;PUE;;
68,679;72864;PUE;106;
68,680;72865;PUE;;
68,681;72866;PUE;;
68,682;72867;PUE;106;
68,683;72868;PUE;;
68,684;72869;PUE;;
68,685;72870;PUE;;
68,686;72871;PUE;;
68,687;72872;PUE;;
68,688;72873;PUE;;
68,689;72874;PUE;;
68,690;72875;PUE;;
68,691;72876;PUE;;
68,692;72877;PUE;;
68,693;72878;PUE;;
68,694;72879;PUE;;
68,695;72880;PUE;;
68,696;72881;PUE;;
68,697;72882;PUE;;
68,698;72883;PUE;;
68,699;72884;PUE;;
68,700;72885;PUE;;
68,701;72886;PUE;;
68,702;72887;PUE;;
68,703;72888;PUE;;
68,704;72889;PUE;;
68,705;72890;PUE;;
68,706;72891;PUE;;
68,707;72892;PUE;;
68,708;72893;PUE;;
68,709;72894;PUE;;
68,710;72895;PUE;;
68,711;72896;PUE;;
68,712;72897;PUE;;
68,713;72898;PUE;;
68,714;72899;PUE;;
68,715;72900;PUE;114;
68,716;72901;PUE;;
68,717;72902;PUE;;
68,718;72903;PUE;;
68,719;72904;PUE;;
68,720;72905;PUE;;
68,721;72906;PUE;;
68,722;72907;PUE;;
68,723;72908;PUE;;
68,724;72909;PUE;;
68,725;72910;PUE;;
68,726;72911;PUE;;
68,727;72912;PUE;;
68,728;72913;PUE;;
68,729;72914;PUE;;
68,730;72915;PUE;;
68,731;72916;PUE;;
68,732;72917;PUE;;
68,733;72918;PUE;;
68,734;72919;PUE;;
68,735;72920;PUE;;
68,736;72921;PUE;;
68,737;72922;PUE;;
68,738;72923;PUE;;
68,739;72924;PUE;;
68,740;72925;PUE;;
68,741;72926;PUE;;
68,742;72927;PUE;;
68,743;72928;PUE;;
68,744;72929;PUE;;
68,745;72930;PUE;;
68,746;72931;PUE;;
68,747;72932;PUE;;
68,748;72933;PUE;;
68,749;72934;PUE;;
68,750;72935;PUE;;
68,751;72936;PUE;;
68,752;72937;PUE;;
68,753;72938;PUE;;
68,754;72939;PUE;;
68,755;72940;PUE;;
68,756;72941;PUE;;
68,757;72942;PUE;;
68,758;72943;PUE;114;
68,759;72944;PUE;;
68,760;72945;PUE;;
68,761;72946;PUE;;
68,762;72947;PUE;;
68,763;72948;PUE;;
68,764;72949;PUE;;
68,765;72950;PUE;;
68,766;72951;PUE;;
68,767;72952;PUE;;
68,768;72953;PUE;;
68,769;72954;PUE;;
68,770;72955;PUE;;
68,771;72956;PUE;;
68,772;72957;PUE;;
68,773;72958;PUE;;
68,774;72959;PUE;;
68,775;72960;PUE;114;
68,776;72961;PUE;;
68,777;72962;PUE;;
68,778;72963;PUE;;
68,779;72964;PUE;;
68,780;72965;PUE;;
68,781;72966;PUE;;
68,782;72967;PUE;114;
68,783;72968;PUE;114;
68,784;72969;PUE;;
68,785;72970;PUE;114;
68,786;72971;PUE;114;
68,787;72972;PUE;;
68,788;72973;PUE;114;
68,789;72974;PUE;;
68,790;72975;PUE;114;
68,791;72976;PUE;;
68,792;72977;PUE;114;
68,793;72978;PUE;114;
68,794;72979;PUE;;
68,795;72980;PUE;015;17
68,796;72981;PUE;;
68,797;72982;PUE;;
68,798;72983;PUE;015;17
68,799;72984;PUE;015;
68,800;72985;PUE;015;
68,801;72986;PUE;015;
68,802;72987;PUE;015;
68,803;72988;PUE;015;
68,804;72989;PUE;;
68,805;72990;PUE;015;17
68,806;72991;PUE;;
68,807;72992;PUE;015;17
68,808;72993;PUE;015;17
68,809;72994;PUE;015;17
68,810;72995;PUE;015;17
68,811;72996;PUE;015;17
68,812;72997;PUE;015;
68,813;72998;PUE;015;
68,814;72999;PUE;;
68,815;73000;PUE;064;
68,816;73001;PUE;;
68,817;73002;PUE;;
68,818;73003;PUE;;
68,819;73004;PUE;;
68,820;73005;PUE;064;
68,821;73006;PUE;;
68,822;73007;PUE;;
68,823;73008;PUE;064;
68,824;73009;PUE;064;
68,825;73010;PUE;064;
68,826;73011;PUE;064;
68,827;73012;PUE;064;
68,828;73013;PUE;064;
68,829;73014;PUE;064;
68,830;73015;PUE;064;
68,831;73016;PUE;;
68,832;73017;PUE;;
68,833;73018;PUE;;
68,834;73019;PUE;;
68,835;73020;PUE;111;
68,836;73021;PUE;111;
68,837;73022;PUE;;
68,838;73023;PUE;111;
68,839;73024;PUE;;
68,840;73025;PUE;111;
68,841;73026;PUE;111;
68,842;73027;PUE;111;
68,843;73028;PUE;111;
68,844;73029;PUE;111;
68,845;73030;PUE;194;
68,846;73031;PUE;;
68,847;73032;PUE;;
68,848;73033;PUE;;
68,849;73034;PUE;;
68,850;73035;PUE;;
68,851;73036;PUE;194;
68,852;73037;PUE;194;
68,853;73038;PUE;;
68,854;73039;PUE;;
68,855;73040;PUE;194;
68,856;73041;PUE;;
68,857;73042;PUE;194;
68,858;73043;PUE;;
68,859;73044;PUE;;
68,860;73045;PUE;194;
68,861;73046;PUE;194;
68,862;73047;PUE;;
68,863;73048;PUE;194;
68,864;73049;PUE;194;
68,865;73050;PUE;086;
68,866;73051;PUE;;
68,867;73052;PUE;;
68,868;73053;PUE;086;
68,869;73054;PUE;086;
68,870;73055;PUE;086;
68,871;73056;PUE;086;
68,872;73057;PUE;086;
68,873;73058;PUE;086;
68,874;73059;PUE;;
68,875;73060;PUE;187;
68,876;73061;PUE;;
68,877;73062;PUE;;
68,878;73063;PUE;187;
68,879;73064;PUE;187;
68,880;73065;PUE;187;
68,881;73066;PUE;;
68,882;73067;PUE;;
68,883;73068;PUE;187;
68,884;73069;PUE;187;
68,885;73070;PUE;178;
68,886;73071;PUE;178;
68,887;73072;PUE;178;
68,888;73073;PUE;178;
68,889;73074;PUE;178;
68,890;73075;PUE;178;
68,891;73076;PUE;178;
68,892;73077;PUE;178;
68,893;73078;PUE;;
68,894;73079;PUE;;
68,895;73080;PUE;197;15
68,896;73081;PUE;;
68,897;73082;PUE;;
68,898;73083;PUE;;
68,899;73084;PUE;;
68,900;73085;PUE;;
68,901;73086;PUE;;
68,902;73087;PUE;;
68,903;73088;PUE;197;
68,904;73089;PUE;197;
68,905;73090;PUE;197;
68,906;73091;PUE;197;
68,907;73092;PUE;;
68,908;73093;PUE;;
68,909;73094;PUE;197;
68,910;73095;PUE;197;
68,911;73096;PUE;197;
68,912;73097;PUE;197;
68,913;73098;PUE;197;
68,914;73099;PUE;197;
68,915;73100;PUE;109;
68,916;73101;PUE;109;
68,917;73102;PUE;;
68,918;73103;PUE;109;
68,919;73104;PUE;;
68,920;73105;PUE;;
68,921;73106;PUE;;
68,922;73107;PUE;;
68,923;73108;PUE;;
68,924;73109;PUE;;
68,925;73110;PUE;109;
68,926;73111;PUE;;
68,927;73112;PUE;109;
68,928;73113;PUE;109;
68,929;73114;PUE;;
68,930;73115;PUE;109;
68,931;73116;PUE;;
68,932;73117;PUE;109;
68,933;73118;PUE;;
68,934;73119;PUE;109;
68,935;73120;PUE;057;
68,936;73121;PUE;;
68,937;73122;PUE;;
68,938;73123;PUE;;
68,939;73124;PUE;;
68,940;73125;PUE;;
68,941;73126;PUE;;
68,942;73127;PUE;;
68,943;73128;PUE;057;
68,944;73129;PUE;057;
68,945;73130;PUE;057;
68,946;73131;PUE;;
68,947;73132;PUE;;
68,948;73133;PUE;057;
68,949;73134;PUE;057;
68,950;73135;PUE;057;
68,951;73136;PUE;;
68,952;73137;PUE;;
68,953;73138;PUE;;
68,954;73139;PUE;;
68,955;73140;PUE;100;
68,956;73141;PUE;100;
68,957;73142;PUE;100;
68,958;73143;PUE;;
68,959;73144;PUE;;
68,960;73145;PUE;;
68,961;73146;PUE;;
68,962;73147;PUE;100;
68,963;73148;PUE;;
68,964;73149;PUE;;
68,965;73150;PUE;;
68,966;73151;PUE;;
68,967;73152;PUE;;
68,968;73153;PUE;;
68,969;73154;PUE;;
68,970;73155;PUE;;
68,971;73156;PUE;;
68,972;73157;PUE;;
68,973;73158;PUE;;
68,974;73159;PUE;;
68,975;73160;PUE;071;
68,976;73161;PUE;071;
68,977;73162;PUE;071;
68,978;73163;PUE;071;
68,979;73164;PUE;071;
68,980;73165;PUE;071;
68,981;73166;PUE;071;
68,982;73167;PUE;071;
68,983;73168;PUE;071;
68,984;73169;PUE;071;
68,985;73170;PUE;071;09
68,986;73171;PUE;;
68,987;73172;PUE;071;09
68,988;73173;PUE;071;
68,989;73174;PUE;071;09
68,990;73175;PUE;071;09
68,991;73176;PUE;071;09
68,992;73177;PUE;071;09
68,993;73178;PUE;071;09
68,994;73179;PUE;;
68,995;73180;PUE;008;
68,996;73181;PUE;008;
68,997;73182;PUE;;
68,998;73183;PUE;;
68,999;73184;PUE;;
69,000;73185;PUE;008;
69,001;73186;PUE;;
69,002;73187;PUE;;
69,003;73188;PUE;;
69,004;73189;PUE;;
69,005;73190;PUE;008;
69,006;73191;PUE;008;
69,007;73192;PUE;;
69,008;73193;PUE;008;
69,009;73194;PUE;;
69,010;73195;PUE;008;
69,011;73196;PUE;;
69,012;73197;PUE;;
69,013;73198;PUE;;
69,014;73199;PUE;;
69,015;73200;PUE;091;
69,016;73201;PUE;;
69,017;73202;PUE;;
69,018;73203;PUE;091;
69,019;73204;PUE;091;
69,020;73205;PUE;091;
69,021;73206;PUE;091;
69,022;73207;PUE;;
69,023;73208;PUE;;
69,024;73209;PUE;;
69,025;73210;PUE;091;
69,026;73211;PUE;091;
69,027;73212;PUE;;
69,028;73213;PUE;091;
69,029;73214;PUE;091;
69,030;73215;PUE;091;
69,031;73216;PUE;;
69,032;73217;PUE;;
69,033;73218;PUE;;
69,034;73219;PUE;;
69,035;73220;PUE;183;
69,036;73221;PUE;;
69,037;73222;PUE;183;
69,038;73223;PUE;183;
69,039;73224;PUE;183;
69,040;73225;PUE;183;
69,041;73226;PUE;183;
69,042;73227;PUE;183;
69,043;73228;PUE;183;
69,044;73229;PUE;;
69,045;73230;PUE;183;
69,046;73231;PUE;;
69,047;73232;PUE;183;
69,048;73233;PUE;183;
69,049;73234;PUE;183;
69,050;73235;PUE;183;
69,051;73236;PUE;183;
69,052;73237;PUE;183;
69,053;73238;PUE;;
69,054;73239;PUE;;
69,055;73240;PUE;213;
69,056;73241;PUE;213;
69,057;73242;PUE;213;
69,058;73243;PUE;213;
69,059;73244;PUE;213;
69,060;73245;PUE;213;
69,061;73246;PUE;213;
69,062;73247;PUE;213;
69,063;73248;PUE;213;
69,064;73249;PUE;;
69,065;73250;PUE;;
69,066;73251;PUE;213;
69,067;73252;PUE;;
69,068;73253;PUE;213;
69,069;73254;PUE;;
69,070;73255;PUE;213;
69,071;73256;PUE;213;
69,072;73257;PUE;213;
69,073;73258;PUE;;
69,074;73259;PUE;213;
69,075;73260;PUE;089;
69,076;73261;PUE;;
69,077;73262;PUE;;
69,078;73263;PUE;089;
69,079;73264;PUE;089;
69,080;73265;PUE;;
69,081;73266;PUE;089;
69,082;73267;PUE;;
69,083;73268;PUE;;
69,084;73269;PUE;;
69,085;73270;PUE;089;
69,086;73271;PUE;089;
69,087;73272;PUE;;
69,088;73273;PUE;089;
69,089;73274;PUE;089;
69,090;73275;PUE;089;
69,091;73276;PUE;089;
69,092;73277;PUE;;
69,093;73278;PUE;;
69,094;73279;PUE;;
69,095;73280;PUE;184;
69,096;73281;PUE;;
69,097;73282;PUE;184;
69,098;73283;PUE;184;
69,099;73284;PUE;184;
69,100;73285;PUE;184;
69,101;73286;PUE;184;
69,102;73287;PUE;;
69,103;73288;PUE;184;
69,104;73289;PUE;184;
69,105;73290;PUE;;
69,106;73291;PUE;;
69,107;73292;PUE;;
69,108;73293;PUE;;
69,109;73294;PUE;;
69,110;73295;PUE;;
69,111;73296;PUE;;
69,112;73297;PUE;;
69,113;73298;PUE;053;
69,114;73299;PUE;053;
69,115;73300;PUE;053;
69,116;73301;PUE;053;
69,117;73302;PUE;053;
69,118;73303;PUE;053;
69,119;73304;PUE;053;
